EmployeeID,Grade,TotalWorkingYears,YearsAtCompany,PerformanceRating,AverageRating,YearsSinceLastPromotion,PreviousHikePercent,ExpFactor,Loyalty,Promotion,RatingFact,Score,Hike
798588,4,14,14,2,3,0,14,0.8,1.0,0,2.4,4.2,7.1
125134,4,14,14,2,3,2,0,0.8,1.0,0,2.4,4.2,7.1
871402,4,14,14,2,3,2,5,0.8,1.0,0,2.4,4.2,7.1
344656,4,14,14,2,3,2,10,0.8,1.0,0,2.4,4.2,7.1
628270,4,14,14,2,3,2,14,0.8,1.0,0,2.4,4.2,7.1
757856,4,14,14,2,3,3,0,0.8,1.0,0,2.4,4.2,7.1
246430,4,14,14,2,3,3,5,0.8,1.0,0,2.4,4.2,7.1
760630,4,14,14,2,3,3,10,0.8,1.0,0,2.4,4.2,7.1
165835,4,14,14,2,3,3,14,0.8,1.0,0,2.4,4.2,7.1
788070,4,14,14,2,3,5,0,0.8,1.0,0,2.4,4.2,7.1
969982,4,14,14,2,3,5,5,0.8,1.0,0,2.4,4.2,7.1
985387,4,14,14,2,3,5,10,0.8,1.0,0,2.4,4.2,7.1
483783,4,14,14,2,3,5,14,0.8,1.0,0,2.4,4.2,7.1
322015,4,14,14,2,4,0,0,0.8,1.0,0,2.4,4.2,7.1
531565,4,14,14,2,4,0,5,0.8,1.0,0,2.4,4.2,7.1
904627,4,14,14,2,4,0,10,0.8,1.0,0,2.4,4.2,7.1
586672,4,14,14,2,4,0,14,0.8,1.0,0,2.4,4.2,7.1
932401,4,14,14,2,4,2,0,0.8,1.0,0,2.4,4.2,7.1
667112,4,14,14,2,4,2,5,0.8,1.0,0,2.4,4.2,7.1
235647,4,14,14,2,4,2,10,0.8,1.0,0,2.4,4.2,7.1
91656,4,14,14,2,4,2,14,0.8,1.0,0,2.4,4.2,7.1
682114,4,14,14,2,4,3,0,0.8,1.0,1,2.4,5.2,7.6
867334,4,14,14,2,4,3,5,0.8,1.0,1,2.4,4.2,7.1
478744,4,14,14,2,4,3,10,0.8,1.0,1,2.4,5.2,7.6
391674,4,14,14,2,4,3,14,0.8,1.0,1,2.4,5.2,7.6
334088,4,14,14,2,4,5,0,0.8,1.0,1,2.4,5.2,7.6
107072,4,14,14,2,4,5,5,0.8,1.0,1,2.4,4.2,7.1
491659,4,14,14,2,4,5,10,0.8,1.0,1,2.4,5.2,7.6
900938,4,14,14,2,4,5,14,0.8,1.0,1,2.4,5.2,7.6
792388,4,14,14,3,2,0,0,0.8,1.0,0,2.4,4.2,7.1
829724,4,14,14,3,2,0,5,0.8,1.0,0,2.4,4.2,7.1
902314,4,14,14,3,2,0,10,0.8,1.0,0,2.4,4.2,7.1
304378,4,14,14,3,2,0,14,0.8,1.0,0,2.4,4.2,7.1
187238,4,14,14,3,2,2,0,0.8,1.0,0,2.4,4.2,7.1
762116,4,14,14,3,2,2,5,0.8,1.0,0,2.4,4.2,7.1
542105,4,14,14,3,2,2,10,0.8,1.0,0,2.4,4.2,7.1
484172,4,14,14,3,2,2,14,0.8,1.0,0,2.4,4.2,7.1
489261,4,14,14,3,2,3,0,0.8,1.0,0,2.4,4.2,7.1
483848,4,14,14,3,2,3,5,0.8,1.0,0,2.4,4.2,7.1
63655,4,14,14,3,2,3,10,0.8,1.0,0,2.4,4.2,7.1
19589,4,14,14,3,2,3,14,0.8,1.0,0,2.4,4.2,7.1
980913,4,14,14,3,2,5,0,0.8,1.0,0,2.4,4.2,7.1
461489,4,14,14,3,2,5,5,0.8,1.0,0,2.4,4.2,7.1
472246,4,14,14,3,2,5,10,0.8,1.0,0,2.4,4.2,7.1
927040,4,14,14,3,2,5,14,0.8,1.0,0,2.4,4.2,7.1
29934,4,14,14,3,3,0,0,0.8,1.0,0,4.5,6.3,8.15
131626,4,14,14,3,3,0,5,0.8,1.0,0,4.5,5.3,7.65
412038,4,14,14,3,3,0,10,0.8,1.0,0,4.5,6.3,8.15
876226,4,14,14,3,3,0,14,0.8,1.0,0,4.5,6.3,8.15
499824,4,14,14,3,3,2,0,0.8,1.0,0,4.5,6.3,8.15
993124,4,14,14,3,3,2,5,0.8,1.0,0,4.5,5.3,7.65
182281,4,14,14,3,3,2,10,0.8,1.0,0,4.5,6.3,8.15
359123,4,14,14,3,3,2,14,0.8,1.0,0,4.5,6.3,8.15
617903,4,14,14,3,3,3,0,0.8,1.0,0,4.5,6.3,8.15
496527,4,14,14,3,3,3,5,0.8,1.0,0,4.5,5.3,7.65
846450,4,14,14,3,3,3,10,0.8,1.0,0,4.5,6.3,8.15
658290,4,14,14,3,3,3,14,0.8,1.0,0,4.5,6.3,8.15
119221,4,14,14,3,3,5,0,0.8,1.0,0,4.5,6.3,8.15
861382,4,14,14,3,3,5,5,0.8,1.0,0,4.5,5.3,7.65
707354,4,14,14,3,3,5,10,0.8,1.0,0,4.5,6.3,8.15
171186,4,14,14,3,3,5,14,0.8,1.0,0,4.5,6.3,8.15
332976,4,14,14,3,4,0,0,0.8,1.0,0,4.5,6.3,8.15
141020,4,14,14,3,4,0,5,0.8,1.0,0,4.5,5.3,7.65
43287,4,14,14,3,4,0,10,0.8,1.0,0,4.5,6.3,8.15
902640,4,14,14,3,4,0,14,0.8,1.0,0,4.5,6.3,8.15
818880,4,14,14,3,4,2,0,0.8,1.0,0,4.5,6.3,8.15
39576,4,14,14,3,4,2,5,0.8,1.0,0,4.5,5.3,7.65
422733,4,14,14,3,4,2,10,0.8,1.0,0,4.5,6.3,8.15
538786,4,14,14,3,4,2,14,0.8,1.0,0,4.5,6.3,8.15
164132,4,14,14,3,4,3,0,0.8,1.0,1,4.5,7.3,8.65
748269,4,14,14,3,4,3,5,0.8,1.0,1,4.5,6.3,8.15
737253,4,14,14,3,4,3,10,0.8,1.0,1,4.5,7.3,8.65
455319,4,14,14,3,4,3,14,0.8,1.0,1,4.5,7.3,8.65
97438,4,14,14,3,4,5,0,0.8,1.0,1,4.5,7.3,8.65
331809,4,14,14,3,4,5,5,0.8,1.0,1,4.5,6.3,8.15
253125,4,14,14,3,4,5,10,0.8,1.0,1,4.5,7.3,8.65
104849,4,14,14,3,4,5,14,0.8,1.0,1,4.5,7.3,8.65
405319,4,14,14,4,2,0,0,0.8,1.0,0,4.5,6.3,8.15
456938,4,14,14,4,2,0,5,0.8,1.0,0,4.5,5.3,7.65
739263,4,14,14,4,2,0,10,0.8,1.0,0,4.5,6.3,8.15
250622,4,14,14,4,2,0,14,0.8,1.0,0,4.5,6.3,8.15
431603,4,14,14,4,2,2,0,0.8,1.0,0,4.5,6.3,8.15
540496,4,14,14,4,2,2,5,0.8,1.0,0,4.5,5.3,7.65
900307,4,14,14,4,2,2,10,0.8,1.0,0,4.5,6.3,8.15
412308,4,14,14,4,2,2,14,0.8,1.0,0,4.5,6.3,8.15
21958,4,14,14,4,2,3,0,0.8,1.0,0,4.5,6.3,8.15
619026,4,14,14,4,2,3,5,0.8,1.0,0,4.5,5.3,7.65
855973,4,14,14,4,2,3,10,0.8,1.0,0,4.5,6.3,8.15
33470,4,14,14,4,2,3,14,0.8,1.0,0,4.5,6.3,8.15
800114,4,14,14,4,2,5,0,0.8,1.0,0,4.5,6.3,8.15
410945,4,14,14,4,2,5,5,0.8,1.0,0,4.5,5.3,7.65
743187,4,14,14,4,2,5,10,0.8,1.0,0,4.5,6.3,8.15
892163,4,14,14,4,2,5,14,0.8,1.0,0,4.5,6.3,8.15
52370,4,14,14,4,3,0,0,0.8,1.0,0,7.2,9.0,9.5
40539,4,14,14,4,3,0,5,0.8,1.0,0,7.2,8.0,9.0
128948,4,14,14,4,3,0,10,0.8,1.0,0,7.2,9.0,9.5
673694,4,14,14,4,3,0,14,0.8,1.0,0,7.2,9.0,9.5
229244,4,14,14,4,3,2,0,0.8,1.0,0,7.2,9.0,9.5
233574,4,14,14,4,3,2,5,0.8,1.0,0,7.2,8.0,9.0
355332,4,14,14,4,3,2,10,0.8,1.0,0,7.2,9.0,9.5
945401,4,14,14,4,3,2,14,0.8,1.0,0,7.2,9.0,9.5
608010,4,14,14,4,3,3,0,0.8,1.0,0,7.2,9.0,9.5
779902,4,14,14,4,3,3,5,0.8,1.0,0,7.2,8.0,9.0
352304,4,14,14,4,3,3,10,0.8,1.0,0,7.2,9.0,9.5
96214,4,14,14,4,3,3,14,0.8,1.0,0,7.2,9.0,9.5
812893,4,14,14,4,3,5,0,0.8,1.0,0,7.2,9.0,9.5
774700,4,14,14,4,3,5,5,0.8,1.0,0,7.2,8.0,9.0
124281,4,14,14,4,3,5,10,0.8,1.0,0,7.2,9.0,9.5
797975,4,14,14,4,3,5,14,0.8,1.0,0,7.2,9.0,9.5
403523,4,14,14,4,4,0,0,0.8,1.0,0,7.2,9.0,9.5
885382,4,14,14,4,4,0,5,0.8,1.0,0,7.2,8.0,9.0
572909,4,14,14,4,4,0,10,0.8,1.0,0,7.2,9.0,9.5
638298,4,14,14,4,4,0,14,0.8,1.0,0,7.2,9.0,9.5
445685,4,14,14,4,4,2,0,0.8,1.0,0,7.2,9.0,9.5
885871,4,14,14,4,4,2,5,0.8,1.0,0,7.2,8.0,9.0
320649,4,14,14,4,4,2,10,0.8,1.0,0,7.2,9.0,9.5
150872,4,14,14,4,4,2,14,0.8,1.0,0,7.2,9.0,9.5
800263,4,14,14,4,4,3,0,0.8,1.0,1,7.2,10.0,10.0
105508,4,14,14,4,4,3,5,0.8,1.0,1,7.2,9.0,9.5
465981,4,14,14,4,4,3,10,0.8,1.0,1,7.2,10.0,10.0
941299,4,14,14,4,4,3,14,0.8,1.0,1,7.2,10.0,10.0
942917,4,14,14,4,4,5,0,0.8,1.0,1,7.2,10.0,10.0
792011,4,14,14,4,4,5,5,0.8,1.0,1,7.2,9.0,9.5
712279,4,14,14,4,4,5,10,0.8,1.0,1,7.2,10.0,10.0
777996,4,14,14,4,4,5,14,0.8,1.0,1,7.2,10.0,10.0
203400,4,14,14,5,2,0,0,0.8,1.0,0,7.2,9.0,9.5
229861,4,14,14,5,2,0,5,0.8,1.0,0,7.2,8.0,9.0
31688,4,14,14,5,2,0,10,0.8,1.0,0,7.2,9.0,9.5
564312,4,14,14,5,2,0,14,0.8,1.0,0,7.2,9.0,9.5
772964,4,14,14,5,2,2,0,0.8,1.0,0,7.2,9.0,9.5
397260,4,14,14,5,2,2,5,0.8,1.0,0,7.2,8.0,9.0
229330,4,14,14,5,2,2,10,0.8,1.0,0,7.2,9.0,9.5
431913,4,14,14,5,2,2,14,0.8,1.0,0,7.2,9.0,9.5
912470,4,14,14,5,2,3,0,0.8,1.0,0,7.2,9.0,9.5
42841,4,14,14,5,2,3,5,0.8,1.0,0,7.2,8.0,9.0
832297,4,14,14,5,2,3,10,0.8,1.0,0,7.2,9.0,9.5
363023,4,14,14,5,2,3,14,0.8,1.0,0,7.2,9.0,9.5
76218,4,14,14,5,2,5,0,0.8,1.0,0,7.2,9.0,9.5
926461,4,14,14,5,2,5,5,0.8,1.0,0,7.2,8.0,9.0
593003,4,14,14,5,2,5,10,0.8,1.0,0,7.2,9.0,9.5
685906,4,14,14,5,2,5,14,0.8,1.0,0,7.2,9.0,9.5
562171,4,14,14,5,3,0,0,0.8,1.0,0,10.0,10,10.0
92410,4,14,14,5,3,0,5,0.8,1.0,0,10.0,9,9.5
219767,4,14,14,5,3,0,10,0.8,1.0,0,10.0,10,10.0
89616,4,14,14,5,3,0,14,0.8,1.0,0,10.0,10,10.0
126013,4,14,14,5,3,2,0,0.8,1.0,0,10.0,10,10.0
281277,4,14,14,5,3,2,5,0.8,1.0,0,10.0,9,9.5
231938,4,14,14,5,3,2,10,0.8,1.0,0,10.0,10,10.0
302244,4,14,14,5,3,2,14,0.8,1.0,0,10.0,10,10.0
196127,4,14,14,5,3,3,0,0.8,1.0,0,10.0,10,10.0
419812,4,14,14,5,3,3,5,0.8,1.0,0,10.0,9,9.5
281551,4,14,14,5,3,3,10,0.8,1.0,0,10.0,10,10.0
307149,4,14,14,5,3,3,14,0.8,1.0,0,10.0,10,10.0
756693,4,14,14,5,3,5,0,0.8,1.0,0,10.0,10,10.0
541995,4,14,14,5,3,5,5,0.8,1.0,0,10.0,9,9.5
948314,4,14,14,5,3,5,10,0.8,1.0,0,10.0,10,10.0
146300,4,14,14,5,3,5,14,0.8,1.0,0,10.0,10,10.0
625078,4,14,14,5,4,0,0,0.8,1.0,0,10.0,10,10.0
854856,4,14,14,5,4,0,5,0.8,1.0,0,10.0,9,9.5
972704,4,14,14,5,4,0,10,0.8,1.0,0,10.0,10,10.0
665619,4,14,14,5,4,0,14,0.8,1.0,0,10.0,10,10.0
697275,4,14,14,5,4,2,0,0.8,1.0,0,10.0,10,10.0
355405,4,14,14,5,4,2,5,0.8,1.0,0,10.0,9,9.5
699817,4,14,14,5,4,2,10,0.8,1.0,0,10.0,10,10.0
399518,4,14,14,5,4,2,14,0.8,1.0,0,10.0,10,10.0
755318,4,14,14,5,4,3,0,0.8,1.0,1,10.0,10,10.0
765015,4,14,14,5,4,3,5,0.8,1.0,1,10.0,9,9.5
429088,4,14,14,5,4,3,10,0.8,1.0,1,10.0,10,10.0
894541,4,14,14,5,4,3,14,0.8,1.0,1,10.0,10,10.0
252748,4,14,14,5,4,5,0,0.8,1.0,1,10.0,10,10.0
425552,4,14,14,5,4,5,5,0.8,1.0,1,10.0,9,9.5
376510,4,14,14,5,4,5,10,0.8,1.0,1,10.0,10,10.0
467697,4,14,14,5,4,5,14,0.8,1.0,1,10.0,10,10.0
718847,4,20,1,1,1,0,0,1,0.05,0,0.0,1.05,5.53
87820,4,20,1,2,2,0,0,1,0.05,0,0.8,1.85,5.92
887784,4,20,1,3,3,0,0,1,0.05,0,4.5,5.55,7.77
968992,4,20,1,4,4,0,0,1,0.05,0,7.2,8.25,9.12
114616,4,20,1,5,5,0,0,1,0.05,0,10.0,10,10.0
697441,4,20,2,1,2,0,0,1,0.1,0,0.0,1.1,5.55
671085,4,20,2,1,2,0,5,1,0.1,0,0.0,1.1,5.55
894043,4,20,2,1,2,0,10,1,0.1,0,0.0,1.1,5.55
609983,4,20,2,1,2,0,14,1,0.1,0,0.0,1.1,5.55
511461,4,20,2,2,2,0,0,1,0.1,0,0.8,1.9,5.95
7258,4,20,2,2,2,0,5,1,0.1,0,0.8,1.9,5.95
485978,4,20,2,2,2,0,10,1,0.1,0,0.8,1.9,5.95
820172,4,20,2,2,2,0,14,1,0.1,0,0.8,1.9,5.95
153096,4,20,2,2,3,0,0,1,0.1,0,2.4,3.5,6.75
616384,4,20,2,2,3,0,5,1,0.1,0,2.4,3.5,6.75
40497,4,20,2,2,3,0,10,1,0.1,0,2.4,3.5,6.75
494784,4,20,2,2,3,0,14,1,0.1,0,2.4,3.5,6.75
226835,4,20,2,3,3,0,0,1,0.1,0,4.5,5.6,7.8
570890,4,20,2,3,3,0,5,1,0.1,0,4.5,4.6,7.3
825843,4,20,2,3,3,0,10,1,0.1,0,4.5,5.6,7.8
433661,4,20,2,3,3,0,14,1,0.1,0,4.5,5.6,7.8
758046,4,20,2,4,3,0,0,1,0.1,0,7.2,8.3,9.15
816499,4,20,2,4,3,0,5,1,0.1,0,7.2,7.3,8.65
467162,4,20,2,4,3,0,10,1,0.1,0,7.2,8.3,9.15
670439,4,20,2,4,3,0,14,1,0.1,0,7.2,8.3,9.15
318719,4,20,2,4,4,0,0,1,0.1,0,7.2,8.3,9.15
342539,4,20,2,4,4,0,5,1,0.1,0,7.2,7.3,8.65
693706,4,20,2,4,4,0,10,1,0.1,0,7.2,8.3,9.15
636044,4,20,2,4,4,0,14,1,0.1,0,7.2,8.3,9.15
909369,4,20,2,5,4,0,0,1,0.1,0,10.0,10,10.0
788926,4,20,2,5,4,0,5,1,0.1,0,10.0,9,9.5
179924,4,20,2,5,4,0,10,1,0.1,0,10.0,10,10.0
262536,4,20,2,5,4,0,14,1,0.1,0,10.0,10,10.0
221913,4,20,4,1,2,0,0,1,0.2,0,0.0,1.2,5.6
839936,4,20,4,1,2,0,5,1,0.2,0,0.0,1.2,5.6
565447,4,20,4,1,2,0,10,1,0.2,0,0.0,1.2,5.6
734451,4,20,4,1,2,0,14,1,0.2,0,0.0,1.2,5.6
784568,4,20,4,1,2,2,0,1,0.2,0,0.0,1.2,5.6
189965,4,20,4,1,2,2,5,1,0.2,0,0.0,1.2,5.6
376205,4,20,4,1,2,2,10,1,0.2,0,0.0,1.2,5.6
183862,4,20,4,1,2,2,14,1,0.2,0,0.0,1.2,5.6
281606,4,20,4,1,2,3,0,1,0.2,0,0.0,1.2,5.6
798688,4,20,4,1,2,3,5,1,0.2,0,0.0,1.2,5.6
778262,4,20,4,1,2,3,10,1,0.2,0,0.0,1.2,5.6
27156,4,20,4,1,2,3,14,1,0.2,0,0.0,1.2,5.6
364377,4,20,4,1,3,0,0,1,0.2,0,0.8,2.0,6.0
675339,4,20,4,1,3,0,5,1,0.2,0,0.8,2.0,6.0
301851,4,20,4,1,3,0,10,1,0.2,0,0.8,2.0,6.0
964474,4,20,4,1,3,0,14,1,0.2,0,0.8,2.0,6.0
42392,4,20,4,1,3,2,0,1,0.2,0,0.8,2.0,6.0
914399,4,20,4,1,3,2,5,1,0.2,0,0.8,2.0,6.0
719092,4,20,4,1,3,2,10,1,0.2,0,0.8,2.0,6.0
854957,4,20,4,1,3,2,14,1,0.2,0,0.8,2.0,6.0
749025,4,20,4,1,3,3,0,1,0.2,0,0.8,2.0,6.0
507059,4,20,4,1,3,3,5,1,0.2,0,0.8,2.0,6.0
906848,4,20,4,1,3,3,10,1,0.2,0,0.8,2.0,6.0
386151,4,20,4,1,3,3,14,1,0.2,0,0.8,2.0,6.0
797805,4,20,4,2,2,0,0,1,0.2,0,0.8,2.0,6.0
438001,4,20,4,2,2,0,5,1,0.2,0,0.8,2.0,6.0
771250,4,20,4,2,2,0,10,1,0.2,0,0.8,2.0,6.0
62840,4,20,4,2,2,0,14,1,0.2,0,0.8,2.0,6.0
698491,4,20,4,2,2,2,0,1,0.2,0,0.8,2.0,6.0
671061,4,20,4,2,2,2,5,1,0.2,0,0.8,2.0,6.0
806137,4,20,4,2,2,2,10,1,0.2,0,0.8,2.0,6.0
669590,4,20,4,2,2,2,14,1,0.2,0,0.8,2.0,6.0
895063,4,20,4,2,2,3,0,1,0.2,0,0.8,2.0,6.0
157769,4,20,4,2,2,3,5,1,0.2,0,0.8,2.0,6.0
855555,4,20,4,2,2,3,10,1,0.2,0,0.8,2.0,6.0
148457,4,20,4,2,2,3,14,1,0.2,0,0.8,2.0,6.0
956114,4,20,4,2,3,0,0,1,0.2,0,2.4,3.6,6.8
994008,4,20,4,2,3,0,5,1,0.2,0,2.4,3.6,6.8
445281,4,20,4,2,3,0,10,1,0.2,0,2.4,3.6,6.8
569946,4,20,4,2,3,0,14,1,0.2,0,2.4,3.6,6.8
398042,4,20,4,2,3,2,0,1,0.2,0,2.4,3.6,6.8
71706,4,20,4,2,3,2,5,1,0.2,0,2.4,3.6,6.8
661844,4,20,4,2,3,2,10,1,0.2,0,2.4,3.6,6.8
365808,4,20,4,2,3,2,14,1,0.2,0,2.4,3.6,6.8
31955,4,20,4,2,3,3,0,1,0.2,0,2.4,3.6,6.8
577334,4,20,4,2,3,3,5,1,0.2,0,2.4,3.6,6.8
945624,4,20,4,2,3,3,10,1,0.2,0,2.4,3.6,6.8
811910,4,20,4,2,3,3,14,1,0.2,0,2.4,3.6,6.8
184947,4,20,4,2,4,0,0,1,0.2,0,2.4,3.6,6.8
490772,4,20,4,2,4,0,5,1,0.2,0,2.4,3.6,6.8
719612,4,20,4,2,4,0,10,1,0.2,0,2.4,3.6,6.8
942055,4,20,4,2,4,0,14,1,0.2,0,2.4,3.6,6.8
926845,4,20,4,2,4,2,0,1,0.2,0,2.4,3.6,6.8
328026,4,20,4,2,4,2,5,1,0.2,0,2.4,3.6,6.8
612333,4,20,4,2,4,2,10,1,0.2,0,2.4,3.6,6.8
996468,4,20,4,2,4,2,14,1,0.2,0,2.4,3.6,6.8
397757,4,20,4,2,4,3,0,1,0.2,1,2.4,4.6,7.3
846132,4,20,4,2,4,3,5,1,0.2,1,2.4,4.6,7.3
46260,4,20,4,2,4,3,10,1,0.2,1,2.4,4.6,7.3
604140,4,20,4,2,4,3,14,1,0.2,1,2.4,4.6,7.3
614438,4,20,4,3,2,0,0,1,0.2,0,2.4,3.6,6.8
654269,4,20,4,3,2,0,5,1,0.2,0,2.4,3.6,6.8
333668,4,20,4,3,2,0,10,1,0.2,0,2.4,3.6,6.8
91781,4,20,4,3,2,0,14,1,0.2,0,2.4,3.6,6.8
457489,4,20,4,3,2,2,0,1,0.2,0,2.4,3.6,6.8
628090,4,20,4,3,2,2,5,1,0.2,0,2.4,3.6,6.8
327483,4,20,4,3,2,2,10,1,0.2,0,2.4,3.6,6.8
246574,4,20,4,3,2,2,14,1,0.2,0,2.4,3.6,6.8
157211,4,20,4,3,2,3,0,1,0.2,0,2.4,3.6,6.8
248500,4,20,4,3,2,3,5,1,0.2,0,2.4,3.6,6.8
916271,4,20,4,3,2,3,10,1,0.2,0,2.4,3.6,6.8
361179,4,20,4,3,2,3,14,1,0.2,0,2.4,3.6,6.8
111484,4,20,4,3,3,0,0,1,0.2,0,4.5,5.7,7.85
140307,4,20,4,3,3,0,5,1,0.2,0,4.5,4.7,7.35
423814,4,20,4,3,3,0,10,1,0.2,0,4.5,5.7,7.85
643052,4,20,4,3,3,0,14,1,0.2,0,4.5,5.7,7.85
645295,4,20,4,3,3,2,0,1,0.2,0,4.5,5.7,7.85
693478,4,20,4,3,3,2,5,1,0.2,0,4.5,4.7,7.35
714071,4,20,4,3,3,2,10,1,0.2,0,4.5,5.7,7.85
861404,4,20,4,3,3,2,14,1,0.2,0,4.5,5.7,7.85
805983,4,20,4,3,3,3,0,1,0.2,0,4.5,5.7,7.85
465774,4,20,4,3,3,3,5,1,0.2,0,4.5,4.7,7.35
56932,4,20,4,3,3,3,10,1,0.2,0,4.5,5.7,7.85
508772,4,20,4,3,3,3,14,1,0.2,0,4.5,5.7,7.85
285922,4,20,4,3,4,0,0,1,0.2,0,4.5,5.7,7.85
620643,4,20,4,3,4,0,5,1,0.2,0,4.5,4.7,7.35
615680,4,20,4,3,4,0,10,1,0.2,0,4.5,5.7,7.85
33981,4,20,4,3,4,0,14,1,0.2,0,4.5,5.7,7.85
909946,4,20,4,3,4,2,0,1,0.2,0,4.5,5.7,7.85
250536,4,20,4,3,4,2,5,1,0.2,0,4.5,4.7,7.35
711017,4,20,4,3,4,2,10,1,0.2,0,4.5,5.7,7.85
136325,4,20,4,3,4,2,14,1,0.2,0,4.5,5.7,7.85
117390,4,20,4,3,4,3,0,1,0.2,1,4.5,6.7,8.35
346398,4,20,4,3,4,3,5,1,0.2,1,4.5,5.7,7.85
277448,4,20,4,3,4,3,10,1,0.2,1,4.5,6.7,8.35
194735,4,20,4,3,4,3,14,1,0.2,1,4.5,6.7,8.35
499269,4,20,4,4,2,0,0,1,0.2,0,4.5,5.7,7.85
423992,4,20,4,4,2,0,5,1,0.2,0,4.5,4.7,7.35
853476,4,20,4,4,2,0,10,1,0.2,0,4.5,5.7,7.85
562397,4,20,4,4,2,0,14,1,0.2,0,4.5,5.7,7.85
576369,4,20,4,4,2,2,0,1,0.2,0,4.5,5.7,7.85
107369,4,20,4,4,2,2,5,1,0.2,0,4.5,4.7,7.35
549398,4,20,4,4,2,2,10,1,0.2,0,4.5,5.7,7.85
583065,4,20,4,4,2,2,14,1,0.2,0,4.5,5.7,7.85
707848,4,20,4,4,2,3,0,1,0.2,0,4.5,5.7,7.85
319386,4,20,4,4,2,3,5,1,0.2,0,4.5,4.7,7.35
930026,4,20,4,4,2,3,10,1,0.2,0,4.5,5.7,7.85
433675,4,20,4,4,2,3,14,1,0.2,0,4.5,5.7,7.85
975739,4,20,4,4,3,0,0,1,0.2,0,7.2,8.4,9.2
89258,4,20,4,4,3,0,5,1,0.2,0,7.2,7.4,8.7
951719,4,20,4,4,3,0,10,1,0.2,0,7.2,8.4,9.2
697490,4,20,4,4,3,0,14,1,0.2,0,7.2,8.4,9.2
584032,4,20,4,4,3,2,0,1,0.2,0,7.2,8.4,9.2
678572,4,20,4,4,3,2,5,1,0.2,0,7.2,7.4,8.7
721027,4,20,4,4,3,2,10,1,0.2,0,7.2,8.4,9.2
523223,4,20,4,4,3,2,14,1,0.2,0,7.2,8.4,9.2
383811,4,20,4,4,3,3,0,1,0.2,0,7.2,8.4,9.2
310875,4,20,4,4,3,3,5,1,0.2,0,7.2,7.4,8.7
901959,4,20,4,4,3,3,10,1,0.2,0,7.2,8.4,9.2
742383,4,20,4,4,3,3,14,1,0.2,0,7.2,8.4,9.2
909052,4,20,4,4,4,0,0,1,0.2,0,7.2,8.4,9.2
790847,4,20,4,4,4,0,5,1,0.2,0,7.2,7.4,8.7
742466,4,20,4,4,4,0,10,1,0.2,0,7.2,8.4,9.2
502729,4,20,4,4,4,0,14,1,0.2,0,7.2,8.4,9.2
771086,4,20,4,4,4,2,0,1,0.2,0,7.2,8.4,9.2
819166,4,20,4,4,4,2,5,1,0.2,0,7.2,7.4,8.7
477483,4,20,4,4,4,2,10,1,0.2,0,7.2,8.4,9.2
830365,4,20,4,4,4,2,14,1,0.2,0,7.2,8.4,9.2
987380,4,20,4,4,4,3,0,1,0.2,1,7.2,9.4,9.7
216207,4,20,4,4,4,3,5,1,0.2,1,7.2,8.4,9.2
249069,4,20,4,4,4,3,10,1,0.2,1,7.2,9.4,9.7
70775,4,20,4,4,4,3,14,1,0.2,1,7.2,9.4,9.7
51799,4,20,4,5,3,0,0,1,0.2,0,10.0,10,10.0
638285,4,20,4,5,3,0,5,1,0.2,0,10.0,9,9.5
464870,4,20,4,5,3,0,10,1,0.2,0,10.0,10,10.0
888458,4,20,4,5,3,0,14,1,0.2,0,10.0,10,10.0
857243,4,20,4,5,3,2,0,1,0.2,0,10.0,10,10.0
241788,4,20,4,5,3,2,5,1,0.2,0,10.0,9,9.5
180407,4,20,4,5,3,2,10,1,0.2,0,10.0,10,10.0
452116,4,20,4,5,3,2,14,1,0.2,0,10.0,10,10.0
496262,4,20,4,5,3,3,0,1,0.2,0,10.0,10,10.0
289587,4,20,4,5,3,3,5,1,0.2,0,10.0,9,9.5
882533,4,20,4,5,3,3,10,1,0.2,0,10.0,10,10.0
369002,4,20,4,5,3,3,14,1,0.2,0,10.0,10,10.0
303407,4,20,4,5,4,0,0,1,0.2,0,10.0,10,10.0
804995,4,20,4,5,4,0,5,1,0.2,0,10.0,9,9.5
289988,4,20,4,5,4,0,10,1,0.2,0,10.0,10,10.0
394766,4,20,4,5,4,0,14,1,0.2,0,10.0,10,10.0
170439,4,20,4,5,4,2,0,1,0.2,0,10.0,10,10.0
152334,4,20,4,5,4,2,5,1,0.2,0,10.0,9,9.5
582289,4,20,4,5,4,2,10,1,0.2,0,10.0,10,10.0
562181,4,20,4,5,4,2,14,1,0.2,0,10.0,10,10.0
595506,4,20,4,5,4,3,0,1,0.2,1,10.0,10,10.0
102550,4,20,4,5,4,3,5,1,0.2,1,10.0,9,9.5
980700,4,20,4,5,4,3,10,1,0.2,1,10.0,10,10.0
679147,4,20,4,5,4,3,14,1,0.2,1,10.0,10,10.0
390447,4,20,9,1,2,0,0,1,0.45,0,0.0,1.45,5.72
499392,4,20,9,1,2,0,5,1,0.45,0,0.0,1.45,5.72
467034,4,20,9,1,2,0,10,1,0.45,0,0.0,1.45,5.72
441045,4,20,9,1,2,0,14,1,0.45,0,0.0,1.45,5.72
435927,4,20,9,1,2,2,0,1,0.45,0,0.0,1.45,5.72
416427,4,20,9,1,2,2,5,1,0.45,0,0.0,1.45,5.72
284398,4,20,9,1,2,2,10,1,0.45,0,0.0,1.45,5.72
