EmployeeID,Grade,TotalWorkingYears,YearsAtCompany,PerformanceRating,AverageRating,YearsSinceLastPromotion,PreviousHikePercent
979292,3,4,2,1,2,0,10
266805,3,4,2,1,2,0,14
371707,3,4,2,2,2,0,0
637223,3,4,2,2,2,0,5
345566,3,4,2,2,2,0,10
115009,3,4,2,2,2,0,14
324236,3,4,2,2,3,0,0
225372,3,4,2,2,3,0,5
609341,3,4,2,2,3,0,10
790744,3,4,2,2,3,0,14
774337,3,4,2,3,3,0,0
750184,3,4,2,3,3,0,5
163565,3,4,2,3,3,0,10
77417,3,4,2,3,3,0,14
547106,3,4,2,4,3,0,0
615630,3,4,2,4,3,0,5
931291,3,4,2,4,3,0,10
66275,3,4,2,4,3,0,14
469733,3,4,2,4,4,0,0
750535,3,4,2,4,4,0,5
400012,3,4,2,4,4,0,10
503970,3,4,2,4,4,0,14
320226,3,4,2,5,4,0,0
283536,3,4,2,5,4,0,5
319665,3,4,2,5,4,0,10
189170,3,4,2,5,4,0,14
373216,3,4,4,1,2,0,0
578621,3,4,4,1,2,0,5
27341,3,4,4,1,2,0,10
664537,3,4,4,1,2,0,14
443478,3,4,4,1,2,2,0
661902,3,4,4,1,2,2,5
297073,3,4,4,1,2,2,10
340011,3,4,4,1,2,2,14
701828,3,4,4,1,2,3,0
435938,3,4,4,1,2,3,5
99964,3,4,4,1,2,3,10
599968,3,4,4,1,2,3,14
450018,3,4,4,1,3,0,0
500206,3,4,4,1,3,0,5
291251,3,4,4,1,3,0,10
622191,3,4,4,1,3,0,14
529341,3,4,4,1,3,2,0
761078,3,4,4,1,3,2,5
243774,3,4,4,1,3,2,10
756812,3,4,4,1,3,2,14
303664,3,4,4,1,3,3,0
901187,3,4,4,1,3,3,5
352372,3,4,4,1,3,3,10
486418,3,4,4,1,3,3,14
267141,3,4,4,2,2,0,0
349281,3,4,4,2,2,0,5
461966,3,4,4,2,2,0,10
238119,3,4,4,2,2,0,14
513615,3,4,4,2,2,2,0
429664,3,4,4,2,2,2,5
619690,3,4,4,2,2,2,10
717067,3,4,4,2,2,2,14
355523,3,4,4,2,2,3,0
488755,3,4,4,2,2,3,5
693902,3,4,4,2,2,3,10
988080,3,4,4,2,2,3,14
512273,3,4,4,2,3,0,0
586467,3,4,4,2,3,0,5
783950,3,4,4,2,3,0,10
58054,3,4,4,2,3,0,14
205487,3,4,4,2,3,2,0
417209,3,4,4,2,3,2,5
407264,3,4,4,2,3,2,10
773323,3,4,4,2,3,2,14
937989,3,4,4,2,3,3,0
263409,3,4,4,2,3,3,5
642970,3,4,4,2,3,3,10
657392,3,4,4,2,3,3,14
158300,3,4,4,2,4,0,0
755471,3,4,4,2,4,0,5
554151,3,4,4,2,4,0,10
924218,3,4,4,2,4,0,14
281500,3,4,4,2,4,2,0
140745,3,4,4,2,4,2,5
84055,3,4,4,2,4,2,10
874768,3,4,4,2,4,2,14
745030,3,4,4,2,4,3,0
792960,3,4,4,2,4,3,5
225788,3,4,4,2,4,3,10
901743,3,4,4,2,4,3,14
431651,3,4,4,3,2,0,0
284361,3,4,4,3,2,0,5
466500,3,4,4,3,2,0,10
773323,3,4,4,3,2,0,14
943686,3,4,4,3,2,2,0
578867,3,4,4,3,2,2,5
14856,3,4,4,3,2,2,10
8670,3,4,4,3,2,2,14
769077,3,4,4,3,2,3,0
726631,3,4,4,3,2,3,5
744167,3,4,4,3,2,3,10
495472,3,4,4,3,2,3,14
279919,3,4,4,3,3,0,0
507750,3,4,4,3,3,0,5
77921,3,4,4,3,3,0,10
797181,3,4,4,3,3,0,14
540142,3,4,4,3,3,2,0
178917,3,4,4,3,3,2,5
541878,3,4,4,3,3,2,10
535213,3,4,4,3,3,2,14
516858,3,4,4,3,3,3,0
721343,3,4,4,3,3,3,5
218607,3,4,4,3,3,3,10
485188,3,4,4,3,3,3,14
781463,3,4,4,3,4,0,0
683171,3,4,4,3,4,0,5
110754,3,4,4,3,4,0,10
49293,3,4,4,3,4,0,14
651865,3,4,4,3,4,2,0
447644,3,4,4,3,4,2,5
976848,3,4,4,3,4,2,10
195745,3,4,4,3,4,2,14
680538,3,4,4,3,4,3,0
951285,3,4,4,3,4,3,5
617657,3,4,4,3,4,3,10
425637,3,4,4,3,4,3,14
151162,3,4,4,4,2,0,0
87539,3,4,4,4,2,0,5
142801,3,4,4,4,2,0,10
643962,3,4,4,4,2,0,14
339152,3,4,4,4,2,2,0
570031,3,4,4,4,2,2,5
611246,3,4,4,4,2,2,10
422672,3,4,4,4,2,2,14
373373,3,4,4,4,2,3,0
607658,3,4,4,4,2,3,5
693269,3,4,4,4,2,3,10
611103,3,4,4,4,2,3,14
728783,3,4,4,4,3,0,0
865245,3,4,4,4,3,0,5
142371,3,4,4,4,3,0,10
936864,3,4,4,4,3,0,14
486189,3,4,4,4,3,2,0
127021,3,4,4,4,3,2,5
272707,3,4,4,4,3,2,10
406445,3,4,4,4,3,2,14
882879,3,4,4,4,3,3,0
526071,3,4,4,4,3,3,5
167351,3,4,4,4,3,3,10
993973,3,4,4,4,3,3,14
451929,3,4,4,4,4,0,0
804692,3,4,4,4,4,0,5
3916,3,4,4,4,4,0,10
636867,3,4,4,4,4,0,14
183376,3,4,4,4,4,2,0
198423,3,4,4,4,4,2,5
16228,3,4,4,4,4,2,10
544807,3,4,4,4,4,2,14
155301,3,4,4,4,4,3,0
336810,3,4,4,4,4,3,5
628935,3,4,4,4,4,3,10
306980,3,4,4,4,4,3,14
386200,3,4,4,5,3,0,0
940202,3,4,4,5,3,0,5
832498,3,4,4,5,3,0,10
10115,3,4,4,5,3,0,14
353992,3,4,4,5,3,2,0
6254,3,4,4,5,3,2,5
299988,3,4,4,5,3,2,10
24411,3,4,4,5,3,2,14
309193,3,4,4,5,3,3,0
344456,3,4,4,5,3,3,5
313573,3,4,4,5,3,3,10
956080,3,4,4,5,3,3,14
104212,3,4,4,5,4,0,0
903661,3,4,4,5,4,0,5
517374,3,4,4,5,4,0,10
168256,3,4,4,5,4,0,14
353582,3,4,4,5,4,2,0
886282,3,4,4,5,4,2,5
257510,3,4,4,5,4,2,10
719464,3,4,4,5,4,2,14
512465,3,4,4,5,4,3,0
46118,3,4,4,5,4,3,5
358795,3,4,4,5,4,3,10
527361,3,4,4,5,4,3,14
347714,3,9,1,1,1,0,0
94701,3,9,1,2,2,0,0
96677,3,9,1,3,3,0,0
522271,3,9,1,4,4,0,0
573279,3,9,1,5,5,0,0
106254,3,9,2,1,2,0,0
844964,3,9,2,1,2,0,5
483221,3,9,2,1,2,0,10
134507,3,9,2,1,2,0,14
391078,3,9,2,2,2,0,0
991440,3,9,2,2,2,0,5
520220,3,9,2,2,2,0,10
337500,3,9,2,2,2,0,14
816089,3,9,2,2,3,0,0
869242,3,9,2,2,3,0,5
5387,3,9,2,2,3,0,10
760153,3,9,2,2,3,0,14
96485,3,9,2,3,3,0,0
792402,3,9,2,3,3,0,5
397321,3,9,2,3,3,0,10
245552,3,9,2,3,3,0,14
581174,3,9,2,4,3,0,0
543615,3,9,2,4,3,0,5
93741,3,9,2,4,3,0,10
421090,3,9,2,4,3,0,14
753655,3,9,2,4,4,0,0
127609,3,9,2,4,4,0,5
402523,3,9,2,4,4,0,10
484239,3,9,2,4,4,0,14
318341,3,9,2,5,4,0,0
953210,3,9,2,5,4,0,5
790778,3,9,2,5,4,0,10
885181,3,9,2,5,4,0,14
86140,3,9,4,1,2,0,0
396082,3,9,4,1,2,0,5
552065,3,9,4,1,2,0,10
946344,3,9,4,1,2,0,14
606929,3,9,4,1,2,2,0
240964,3,9,4,1,2,2,5
779436,3,9,4,1,2,2,10
68687,3,9,4,1,2,2,14
521713,3,9,4,1,2,3,0
276253,3,9,4,1,2,3,5
755387,3,9,4,1,2,3,10
691432,3,9,4,1,2,3,14
428613,3,9,4,1,3,0,0
546882,3,9,4,1,3,0,5
597883,3,9,4,1,3,0,10
949054,3,9,4,1,3,0,14
767486,3,9,4,1,3,2,0
458953,3,9,4,1,3,2,5
506609,3,9,4,1,3,2,10
469734,3,9,4,1,3,2,14
195428,3,9,4,1,3,3,0
355751,3,9,4,1,3,3,5
152671,3,9,4,1,3,3,10
853156,3,9,4,1,3,3,14
980368,3,9,4,2,2,0,0
518717,3,9,4,2,2,0,5
226751,3,9,4,2,2,0,10
964759,3,9,4,2,2,0,14
56564,3,9,4,2,2,2,0
349655,3,9,4,2,2,2,5
336464,3,9,4,2,2,2,10
515184,3,9,4,2,2,2,14
678670,3,9,4,2,2,3,0
533993,3,9,4,2,2,3,5
887611,3,9,4,2,2,3,10
743162,3,9,4,2,2,3,14
994845,3,9,4,2,3,0,0
739732,3,9,4,2,3,0,5
116150,3,9,4,2,3,0,10
928055,3,9,4,2,3,0,14
144963,3,9,4,2,3,2,0
143093,3,9,4,2,3,2,5
453625,3,9,4,2,3,2,10
266552,3,9,4,2,3,2,14
269828,3,9,4,2,3,3,0
711550,3,9,4,2,3,3,5
163838,3,9,4,2,3,3,10
622585,3,9,4,2,3,3,14
409525,3,9,4,2,4,0,0
332134,3,9,4,2,4,0,5
877442,3,9,4,2,4,0,10
713348,3,9,4,2,4,0,14
145668,3,9,4,2,4,2,0
963943,3,9,4,2,4,2,5
479229,3,9,4,2,4,2,10
231732,3,9,4,2,4,2,14
736366,3,9,4,2,4,3,0
384321,3,9,4,2,4,3,5
62410,3,9,4,2,4,3,10
395359,3,9,4,2,4,3,14
725559,3,9,4,3,2,0,0
738122,3,9,4,3,2,0,5
430388,3,9,4,3,2,0,10
992260,3,9,4,3,2,0,14
880869,3,9,4,3,2,2,0
41032,3,9,4,3,2,2,5
965813,3,9,4,3,2,2,10
696774,3,9,4,3,2,2,14
111022,3,9,4,3,2,3,0
154140,3,9,4,3,2,3,5
500244,3,9,4,3,2,3,10
236184,3,9,4,3,2,3,14
236684,3,9,4,3,3,0,0
191159,3,9,4,3,3,0,5
825845,3,9,4,3,3,0,10
70688,3,9,4,3,3,0,14
891902,3,9,4,3,3,2,0
478033,3,9,4,3,3,2,5
170485,3,9,4,3,3,2,10
549735,3,9,4,3,3,2,14
324912,3,9,4,3,3,3,0
728694,3,9,4,3,3,3,5
569639,3,9,4,3,3,3,10
494896,3,9,4,3,3,3,14
721021,3,9,4,3,4,0,0
334204,3,9,4,3,4,0,5
146214,3,9,4,3,4,0,10
412129,3,9,4,3,4,0,14
471935,3,9,4,3,4,2,0
518116,3,9,4,3,4,2,5
588921,3,9,4,3,4,2,10
745433,3,9,4,3,4,2,14
291334,3,9,4,3,4,3,0
814828,3,9,4,3,4,3,5
541441,3,9,4,3,4,3,10
714395,3,9,4,3,4,3,14
653343,3,9,4,4,2,0,0
801508,3,9,4,4,2,0,5
224794,3,9,4,4,2,0,10
105820,3,9,4,4,2,0,14
738001,3,9,4,4,2,2,0
582475,3,9,4,4,2,2,5
112174,3,9,4,4,2,2,10
682881,3,9,4,4,2,2,14
72818,3,9,4,4,2,3,0
505040,3,9,4,4,2,3,5
515441,3,9,4,4,2,3,10
39012,3,9,4,4,2,3,14
173674,3,9,4,4,3,0,0
916910,3,9,4,4,3,0,5
638366,3,9,4,4,3,0,10
792743,3,9,4,4,3,0,14
426976,3,9,4,4,3,2,0
517170,3,9,4,4,3,2,5
475647,3,9,4,4,3,2,10
977246,3,9,4,4,3,2,14
67124,3,9,4,4,3,3,0
651173,3,9,4,4,3,3,5
775010,3,9,4,4,3,3,10
802479,3,9,4,4,3,3,14
188781,3,9,4,4,4,0,0
940358,3,9,4,4,4,0,5
111734,3,9,4,4,4,0,10
64581,3,9,4,4,4,0,14
767385,3,9,4,4,4,2,0
690624,3,9,4,4,4,2,5
338288,3,9,4,4,4,2,10
293098,3,9,4,4,4,2,14
924608,3,9,4,4,4,3,0
59029,3,9,4,4,4,3,5
412923,3,9,4,4,4,3,10
346472,3,9,4,4,4,3,14
693231,3,9,4,5,3,0,0
273330,3,9,4,5,3,0,5
644312,3,9,4,5,3,0,10
256943,3,9,4,5,3,0,14
287753,3,9,4,5,3,2,0
829056,3,9,4,5,3,2,5
352074,3,9,4,5,3,2,10
195058,3,9,4,5,3,2,14
731199,3,9,4,5,3,3,0
983871,3,9,4,5,3,3,5
798864,3,9,4,5,3,3,10
419846,3,9,4,5,3,3,14
543804,3,9,4,5,4,0,0
902798,3,9,4,5,4,0,5
528106,3,9,4,5,4,0,10
330603,3,9,4,5,4,0,14
618589,3,9,4,5,4,2,0
520387,3,9,4,5,4,2,5
822462,3,9,4,5,4,2,10
604770,3,9,4,5,4,2,14
702285,3,9,4,5,4,3,0
292167,3,9,4,5,4,3,5
724412,3,9,4,5,4,3,10
560969,3,9,4,5,4,3,14
4575,3,9,9,1,2,0,0
280928,3,9,9,1,2,0,5
216717,3,9,9,1,2,0,10
477857,3,9,9,1,2,0,14
966020,3,9,9,1,2,2,0
665992,3,9,9,1,2,2,5
1599,3,9,9,1,2,2,10
743980,3,9,9,1,2,2,14
375305,3,9,9,1,2,3,0
83260,3,9,9,1,2,3,5
979749,3,9,9,1,2,3,10
658224,3,9,9,1,2,3,14
936044,3,9,9,1,2,5,0
868221,3,9,9,1,2,5,5
427807,3,9,9,1,2,5,10
143208,3,9,9,1,2,5,14
49594,3,9,9,1,3,0,0
845230,3,9,9,1,3,0,5
91211,3,9,9,1,3,0,10
567739,3,9,9,1,3,0,14
7892,3,9,9,1,3,2,0
643114,3,9,9,1,3,2,5
232320,3,9,9,1,3,2,10
63880,3,9,9,1,3,2,14
826688,3,9,9,1,3,3,0
181992,3,9,9,1,3,3,5
379952,3,9,9,1,3,3,10
653014,3,9,9,1,3,3,14
652561,3,9,9,1,3,5,0
166206,3,9,9,1,3,5,5
81234,3,9,9,1,3,5,10
870950,3,9,9,1,3,5,14
649090,3,9,9,1,4,0,0
67993,3,9,9,1,4,0,5
584110,3,9,9,1,4,0,10
689182,3,9,9,1,4,0,14
537874,3,9,9,1,4,2,0
403252,3,9,9,1,4,2,5
962221,3,9,9,1,4,2,10
904847,3,9,9,1,4,2,14
590002,3,9,9,1,4,3,0
908010,3,9,9,1,4,3,5
401214,3,9,9,1,4,3,10
259032,3,9,9,1,4,3,14
576881,3,9,9,1,4,5,0
657787,3,9,9,1,4,5,5
512788,3,9,9,1,4,5,10
979538,3,9,9,1,4,5,14
345861,3,9,9,2,2,0,0
104953,3,9,9,2,2,0,5
486788,3,9,9,2,2,0,10
244388,3,9,9,2,2,0,14
353620,3,9,9,2,2,2,0
864913,3,9,9,2,2,2,5
230091,3,9,9,2,2,2,10
826285,3,9,9,2,2,2,14
581727,3,9,9,2,2,3,0
481695,3,9,9,2,2,3,5
184109,3,9,9,2,2,3,10
736359,3,9,9,2,2,3,14
926708,3,9,9,2,2,5,0
81725,3,9,9,2,2,5,5
871895,3,9,9,2,2,5,10
303726,3,9,9,2,2,5,14
72205,3,9,9,2,3,0,0
379098,3,9,9,2,3,0,5
752895,3,9,9,2,3,0,10
639655,3,9,9,2,3,0,14
587713,3,9,9,2,3,2,0
850812,3,9,9,2,3,2,5
961401,3,9,9,2,3,2,10
317651,3,9,9,2,3,2,14
874650,3,9,9,2,3,3,0
677470,3,9,9,2,3,3,5
633440,3,9,9,2,3,3,10
356377,3,9,9,2,3,3,14
226658,3,9,9,2,3,5,0
929921,3,9,9,2,3,5,5
93062,3,9,9,2,3,5,10
393012,3,9,9,2,3,5,14
212877,3,9,9,2,4,0,0
127141,3,9,9,2,4,0,5
691572,3,9,9,2,4,0,10
815759,3,9,9,2,4,0,14
294428,3,9,9,2,4,2,0
940206,3,9,9,2,4,2,5
2782,3,9,9,2,4,2,10
117041,3,9,9,2,4,2,14
68863,3,9,9,2,4,3,0
374415,3,9,9,2,4,3,5
153157,3,9,9,2,4,3,10
367974,3,9,9,2,4,3,14
197000,3,9,9,2,4,5,0
332658,3,9,9,2,4,5,5
183669,3,9,9,2,4,5,10
189416,3,9,9,2,4,5,14
4254,3,9,9,3,2,0,0
575222,3,9,9,3,2,0,5
96687,3,9,9,3,2,0,10
226541,3,9,9,3,2,0,14
835202,3,9,9,3,2,2,0
786941,3,9,9,3,2,2,5
1782,3,9,9,3,2,2,10
336620,3,9,9,3,2,2,14
11965,3,9,9,3,2,3,0
646742,3,9,9,3,2,3,5
726547,3,9,9,3,2,3,10
382744,3,9,9,3,2,3,14
429438,3,9,9,3,2,5,0
417836,3,9,9,3,2,5,5
242856,3,9,9,3,2,5,10
602508,3,9,9,3,2,5,14
89670,3,9,9,3,3,0,0
656783,3,9,9,3,3,0,5
500278,3,9,9,3,3,0,10
488868,3,9,9,3,3,0,14
64582,3,9,9,3,3,2,0
889179,3,9,9,3,3,2,5
491748,3,9,9,3,3,2,10
710459,3,9,9,3,3,2,14
119584,3,9,9,3,3,3,0
439980,3,9,9,3,3,3,5
476365,3,9,9,3,3,3,10
671149,3,9,9,3,3,3,14
476773,3,9,9,3,3,5,0
240515,3,9,9,3,3,5,5
912744,3,9,9,3,3,5,10
545381,3,9,9,3,3,5,14
330651,3,9,9,3,4,0,0
82529,3,9,9,3,4,0,5
105803,3,9,9,3,4,0,10
10888,3,9,9,3,4,0,14
621124,3,9,9,3,4,2,0
650859,3,9,9,3,4,2,5
630531,3,9,9,3,4,2,10
706983,3,9,9,3,4,2,14
868628,3,9,9,3,4,3,0
468260,3,9,9,3,4,3,5
430493,3,9,9,3,4,3,10
725856,3,9,9,3,4,3,14
22371,3,9,9,3,4,5,0
263875,3,9,9,3,4,5,5
827869,3,9,9,3,4,5,10
562368,3,9,9,3,4,5,14
629743,3,9,9,4,2,0,0
615592,3,9,9,4,2,0,5
225377,3,9,9,4,2,0,10
996146,3,9,9,4,2,0,14
96622,3,9,9,4,2,2,0
642093,3,9,9,4,2,2,5
695079,3,9,9,4,2,2,10
524678,3,9,9,4,2,2,14
635885,3,9,9,4,2,3,0
396024,3,9,9,4,2,3,5
471565,3,9,9,4,2,3,10
653618,3,9,9,4,2,3,14
548165,3,9,9,4,2,5,0
676030,3,9,9,4,2,5,5
612998,3,9,9,4,2,5,10
469925,3,9,9,4,2,5,14
14552,3,9,9,4,3,0,0
303792,3,9,9,4,3,0,5
305473,3,9,9,4,3,0,10
745905,3,9,9,4,3,0,14
870123,3,9,9,4,3,2,0
784057,3,9,9,4,3,2,5
181593,3,9,9,4,3,2,10
689884,3,9,9,4,3,2,14
174846,3,9,9,4,3,3,0
327444,3,9,9,4,3,3,5
628127,3,9,9,4,3,3,10
459755,3,9,9,4,3,3,14
820526,3,9,9,4,3,5,0
868111,3,9,9,4,3,5,5
836368,3,9,9,4,3,5,10
602256,3,9,9,4,3,5,14
581742,3,9,9,4,4,0,0
619941,3,9,9,4,4,0,5
910018,3,9,9,4,4,0,10
4723,3,9,9,4,4,0,14
347452,3,9,9,4,4,2,0
698294,3,9,9,4,4,2,5
833003,3,9,9,4,4,2,10
283829,3,9,9,4,4,2,14
841589,3,9,9,4,4,3,0
268367,3,9,9,4,4,3,5
730950,3,9,9,4,4,3,10
311290,3,9,9,4,4,3,14
747029,3,9,9,4,4,5,0
678315,3,9,9,4,4,5,5
717076,3,9,9,4,4,5,10
820227,3,9,9,4,4,5,14
608155,3,9,9,5,2,0,0
891691,3,9,9,5,2,0,5
623747,3,9,9,5,2,0,10
945575,3,9,9,5,2,0,14
521361,3,9,9,5,2,2,0
833611,3,9,9,5,2,2,5
574127,3,9,9,5,2,2,10
613390,3,9,9,5,2,2,14
153623,3,9,9,5,2,3,0
934199,3,9,9,5,2,3,5
793088,3,9,9,5,2,3,10
886863,3,9,9,5,2,3,14
331435,3,9,9,5,2,5,0
226143,3,9,9,5,2,5,5
12414,3,9,9,5,2,5,10
759573,3,9,9,5,2,5,14
805472,3,9,9,5,3,0,0
356586,3,9,9,5,3,0,5
814525,3,9,9,5,3,0,10
583348,3,9,9,5,3,0,14
465737,3,9,9,5,3,2,0
406095,3,9,9,5,3,2,5
491386,3,9,9,5,3,2,10
278979,3,9,9,5,3,2,14
171219,3,9,9,5,3,3,0
393098,3,9,9,5,3,3,5
508774,3,9,9,5,3,3,10
609645,3,9,9,5,3,3,14
621651,3,9,9,5,3,5,0
912246,3,9,9,5,3,5,5
808887,3,9,9,5,3,5,10
698438,3,9,9,5,3,5,14
637047,3,9,9,5,4,0,0
355266,3,9,9,5,4,0,5
581664,3,9,9,5,4,0,10
777905,3,9,9,5,4,0,14
539205,3,9,9,5,4,2,0
45915,3,9,9,5,4,2,5
861676,3,9,9,5,4,2,10
994759,3,9,9,5,4,2,14
444902,3,9,9,5,4,3,0
614992,3,9,9,5,4,3,5
972424,3,9,9,5,4,3,10
544152,3,9,9,5,4,3,14
997730,3,9,9,5,4,5,0
267901,3,9,9,5,4,5,5
88023,3,9,9,5,4,5,10
294437,3,9,9,5,4,5,14
61442,3,14,1,1,1,0,0
508490,3,14,1,2,2,0,0
264520,3,14,1,3,3,0,0
842941,3,14,1,4,4,0,0
755944,3,14,1,5,5,0,0
41730,3,14,2,1,2,0,0
603305,3,14,2,1,2,0,5
17533,3,14,2,1,2,0,10
524914,3,14,2,1,2,0,14
164191,3,14,2,2,2,0,0
353665,3,14,2,2,2,0,5
560052,3,14,2,2,2,0,10
523654,3,14,2,2,2,0,14
83983,3,14,2,2,3,0,0
248435,3,14,2,2,3,0,5
466671,3,14,2,2,3,0,10
575691,3,14,2,2,3,0,14
511343,3,14,2,3,3,0,0
567789,3,14,2,3,3,0,5
810687,3,14,2,3,3,0,10
747676,3,14,2,3,3,0,14
323818,3,14,2,4,3,0,0
697547,3,14,2,4,3,0,5
810599,3,14,2,4,3,0,10
336186,3,14,2,4,3,0,14
694303,3,14,2,4,4,0,0
811005,3,14,2,4,4,0,5
571640,3,14,2,4,4,0,10
8534,3,14,2,4,4,0,14
244532,3,14,2,5,4,0,0
16555,3,14,2,5,4,0,5
436518,3,14,2,5,4,0,10
691078,3,14,2,5,4,0,14
840200,3,14,4,1,2,0,0
116488,3,14,4,1,2,0,5
967897,3,14,4,1,2,0,10
653357,3,14,4,1,2,0,14
985451,3,14,4,1,2,2,0
405293,3,14,4,1,2,2,5
349451,3,14,4,1,2,2,10
317777,3,14,4,1,2,2,14
122050,3,14,4,1,2,3,0
148077,3,14,4,1,2,3,5
108830,3,14,4,1,2,3,10
297757,3,14,4,1,2,3,14
449809,3,14,4,1,3,0,0
393390,3,14,4,1,3,0,5
271302,3,14,4,1,3,0,10
952764,3,14,4,1,3,0,14
730353,3,14,4,1,3,2,0
496661,3,14,4,1,3,2,5
732377,3,14,4,1,3,2,10
978018,3,14,4,1,3,2,14
237804,3,14,4,1,3,3,0
431629,3,14,4,1,3,3,5
914433,3,14,4,1,3,3,10
836358,3,14,4,1,3,3,14
649343,3,14,4,2,2,0,0
220292,3,14,4,2,2,0,5
509504,3,14,4,2,2,0,10
952384,3,14,4,2,2,0,14
401232,3,14,4,2,2,2,0
428861,3,14,4,2,2,2,5
518220,3,14,4,2,2,2,10
564553,3,14,4,2,2,2,14
556009,3,14,4,2,2,3,0
615097,3,14,4,2,2,3,5
647131,3,14,4,2,2,3,10
787406,3,14,4,2,2,3,14
601356,3,14,4,2,3,0,0
815387,3,14,4,2,3,0,5
426150,3,14,4,2,3,0,10
55459,3,14,4,2,3,0,14
32184,3,14,4,2,3,2,0
124566,3,14,4,2,3,2,5
807068,3,14,4,2,3,2,10
836206,3,14,4,2,3,2,14
359946,3,14,4,2,3,3,0
988426,3,14,4,2,3,3,5
240286,3,14,4,2,3,3,10
450328,3,14,4,2,3,3,14
832,3,14,4,2,4,0,0
149853,3,14,4,2,4,0,5
720887,3,14,4,2,4,0,10
221788,3,14,4,2,4,0,14
663756,3,14,4,2,4,2,0
60175,3,14,4,2,4,2,5
977295,3,14,4,2,4,2,10
74304,3,14,4,2,4,2,14
49503,3,14,4,2,4,3,0
730532,3,14,4,2,4,3,5
765154,3,14,4,2,4,3,10
270644,3,14,4,2,4,3,14
761261,3,14,4,3,2,0,0
446582,3,14,4,3,2,0,5
685689,3,14,4,3,2,0,10
835012,3,14,4,3,2,0,14
514403,3,14,4,3,2,2,0
860718,3,14,4,3,2,2,5
57691,3,14,4,3,2,2,10
558984,3,14,4,3,2,2,14
263013,3,14,4,3,2,3,0
846339,3,14,4,3,2,3,5
471402,3,14,4,3,2,3,10
233805,3,14,4,3,2,3,14
46503,3,14,4,3,3,0,0
123637,3,14,4,3,3,0,5
395673,3,14,4,3,3,0,10
923933,3,14,4,3,3,0,14
625789,3,14,4,3,3,2,0
330629,3,14,4,3,3,2,5
347046,3,14,4,3,3,2,10
596019,3,14,4,3,3,2,14
412484,3,14,4,3,3,3,0
528223,3,14,4,3,3,3,5
318783,3,14,4,3,3,3,10
647548,3,14,4,3,3,3,14
58410,3,14,4,3,4,0,0
769100,3,14,4,3,4,0,5
611033,3,14,4,3,4,0,10
144561,3,14,4,3,4,0,14
945446,3,14,4,3,4,2,0
59312,3,14,4,3,4,2,5
5754,3,14,4,3,4,2,10
101638,3,14,4,3,4,2,14
242129,3,14,4,3,4,3,0
315040,3,14,4,3,4,3,5
980674,3,14,4,3,4,3,10
895877,3,14,4,3,4,3,14
737488,3,14,4,4,2,0,0
58566,3,14,4,4,2,0,5
634459,3,14,4,4,2,0,10
32274,3,14,4,4,2,0,14
544292,3,14,4,4,2,2,0
805226,3,14,4,4,2,2,5
769989,3,14,4,4,2,2,10
426268,3,14,4,4,2,2,14
944562,3,14,4,4,2,3,0
642411,3,14,4,4,2,3,5
914537,3,14,4,4,2,3,10
676030,3,14,4,4,2,3,14
665427,3,14,4,4,3,0,0
426450,3,14,4,4,3,0,5
625893,3,14,4,4,3,0,10
116993,3,14,4,4,3,0,14
497742,3,14,4,4,3,2,0
985559,3,14,4,4,3,2,5
886230,3,14,4,4,3,2,10
988454,3,14,4,4,3,2,14
671552,3,14,4,4,3,3,0
28534,3,14,4,4,3,3,5
94921,3,14,4,4,3,3,10
73668,3,14,4,4,3,3,14
111304,3,14,4,4,4,0,0
254783,3,14,4,4,4,0,5
459516,3,14,4,4,4,0,10
917853,3,14,4,4,4,0,14
969775,3,14,4,4,4,2,0
530512,3,14,4,4,4,2,5
762818,3,14,4,4,4,2,10
75894,3,14,4,4,4,2,14
637746,3,14,4,4,4,3,0
930873,3,14,4,4,4,3,5
631005,3,14,4,4,4,3,10
200216,3,14,4,4,4,3,14
580164,3,14,4,5,3,0,0
588568,3,14,4,5,3,0,5
944177,3,14,4,5,3,0,10
82160,3,14,4,5,3,0,14
704307,3,14,4,5,3,2,0
823084,3,14,4,5,3,2,5
492393,3,14,4,5,3,2,10
647447,3,14,4,5,3,2,14
492648,3,14,4,5,3,3,0
104229,3,14,4,5,3,3,5
882464,3,14,4,5,3,3,10
333003,3,14,4,5,3,3,14
776304,3,14,4,5,4,0,0
97068,3,14,4,5,4,0,5
587662,3,14,4,5,4,0,10
233787,3,14,4,5,4,0,14
233099,3,14,4,5,4,2,0
569322,3,14,4,5,4,2,5
337321,3,14,4,5,4,2,10
877353,3,14,4,5,4,2,14
135013,3,14,4,5,4,3,0
559162,3,14,4,5,4,3,5
907124,3,14,4,5,4,3,10
795760,3,14,4,5,4,3,14
961005,3,14,9,1,2,0,0
57102,3,14,9,1,2,0,5
973069,3,14,9,1,2,0,10
980973,3,14,9,1,2,0,14
420904,3,14,9,1,2,2,0
712073,3,14,9,1,2,2,5
692740,3,14,9,1,2,2,10
124281,3,14,9,1,2,2,14
160893,3,14,9,1,2,3,0
898389,3,14,9,1,2,3,5
972967,3,14,9,1,2,3,10
798023,3,14,9,1,2,3,14
437314,3,14,9,1,2,5,0
923038,3,14,9,1,2,5,5
948767,3,14,9,1,2,5,10
882776,3,14,9,1,2,5,14
833103,3,14,9,1,3,0,0
114365,3,14,9,1,3,0,5
770648,3,14,9,1,3,0,10
